user_id,ad_id,device,location,weekday,month,hour,clicked,converted,age_group,gender,country,category,advertiser_id,format,bid,user_historical_ctr,ad_historical_ctr,user_x_category_ctr,user_x_advertiser_converted,user_x_category_converted
9,5,mobile,EU,4,1,0,0,0,18-24,M,Germany,shoes,2,video,2.2,0.34,0.2962962962962963,0.15789473684210525,0,0
9,4,tablet,US,2,8,2,0,0,18-24,M,Germany,shoes,2,image,1.0,0.34,0.20689655172413793,0.15789473684210525,0,0
9,3,desktop,US,3,6,9,0,0,18-24,M,Germany,shoes,1,carousel,1.8,0.34,0.4411764705882353,0.15789473684210525,0,0
9,5,mobile,EU,1,9,18,1,0,18-24,M,Germany,shoes,2,video,2.2,0.34,0.2962962962962963,0.15789473684210525,0,0
9,15,mobile,US,6,3,13,1,1,18-24,M,Germany,food,5,image,0.8,0.34,0.2692307692307692,0.9285714285714286,1,1
9,7,mobile,US,7,2,18,0,0,18-24,M,Germany,shoes,2,image,1.3,0.34,0.2222222222222222,0.15789473684210525,0,0
9,12,tablet,US,2,4,8,0,0,18-24,M,Germany,tech,4,video,4.8,0.34,0.4230769230769231,0.058823529411764705,0,0
9,8,mobile,EU,5,5,22,1,0,18-24,M,Germany,tech,3,video,4.5,0.34,0.25,0.058823529411764705,0,0
9,10,mobile,EU,2,12,12,0,0,18-24,M,Germany,tech,3,carousel,2.8,0.34,0.24242424242424243,0.058823529411764705,0,0
9,2,desktop,EU,2,8,12,0,0,18-24,M,Germany,shoes,1,video,2.5,0.34,0.22727272727272727,0.15789473684210525,0,0
9,16,mobile,US,1,6,10,1,0,18-24,M,Germany,food,5,video,1.5,0.34,0.28,0.9285714285714286,1,1
9,19,mobile,EU,2,8,2,1,1,18-24,M,Germany,food,5,video,1.8,0.34,0.3235294117647059,0.9285714285714286,1,1
9,9,mobile,Asia,7,7,16,0,0,18-24,M,Germany,tech,3,image,3.2,0.34,0.2,0.058823529411764705,0,0
9,17,desktop,US,4,2,20,1,0,18-24,M,Germany,food,5,carousel,1.2,0.34,0.25,0.9285714285714286,1,1
9,9,mobile,US,2,3,17,0,0,18-24,M,Germany,tech,3,image,3.2,0.34,0.2,0.058823529411764705,0,0
9,19,mobile,Asia,6,11,2,1,1,18-24,M,Germany,food,5,video,1.8,0.34,0.3235294117647059,0.9285714285714286,1,1
9,8,mobile,US,4,2,14,0,0,18-24,M,Germany,tech,3,video,4.5,0.34,0.25,0.058823529411764705,0,0
9,2,mobile,EU,6,3,3,1,0,18-24,M,Germany,shoes,1,video,2.5,0.34,0.22727272727272727,0.15789473684210525,0,0
9,1,mobile,Asia,5,9,23,0,0,18-24,M,Germany,shoes,1,image,1.2,0.34,0.35294117647058826,0.15789473684210525,0,0
9,12,mobile,EU,3,12,3,0,0,18-24,M,Germany,tech,4,video,4.8,0.34,0.4230769230769231,0.058823529411764705,0,0
9,1,mobile,US,5,2,8,0,0,18-24,M,Germany,shoes,1,image,1.2,0.34,0.35294117647058826,0.15789473684210525,0,0
10,19,mobile,US,5,6,1,0,0,45+,F,Japan,food,5,video,1.8,0.06,0.3235294117647059,0.0,0,0
10,19,mobile,US,7,2,18,0,0,45+,F,Japan,food,5,video,1.8,0.06,0.3235294117647059,0.0,0,0
10,4,mobile,EU,1,1,7,1,0,45+,F,Japan,shoes,2,image,1.0,0.06,0.20689655172413793,0.05555555555555555,0,0
10,5,mobile,Asia,1,9,22,0,0,45+,F,Japan,shoes,2,video,2.2,0.06,0.2962962962962963,0.05555555555555555,0,0
10,14,mobile,US,6,6,8,0,0,45+,F,Japan,tech,4,image,3.0,0.06,0.5,0.10526315789473684,0,0
10,19,mobile,EU,1,3,7,0,0,45+,F,Japan,food,5,video,1.8,0.06,0.3235294117647059,0.0,0,0
10,2,tablet,US,4,5,9,0,0,45+,F,Japan,shoes,1,video,2.5,0.06,0.22727272727272727,0.05555555555555555,0,0
10,18,mobile,US,3,10,9,0,0,45+,F,Japan,food,5,image,0.9,0.06,0.20689655172413793,0.0,0,0
10,8,mobile,EU,4,4,23,0,0,45+,F,Japan,tech,3,video,4.5,0.06,0.25,0.10526315789473684,0,0
10,8,mobile,Asia,1,4,17,0,0,45+,F,Japan,tech,3,video,4.5,0.06,0.25,0.10526315789473684,0,0
10,1,tablet,US,6,7,23,0,0,45+,F,Japan,shoes,1,image,1.2,0.06,0.35294117647058826,0.05555555555555555,0,0
10,4,mobile,Asia,4,8,1,0,0,45+,F,Japan,shoes,2,image,1.0,0.06,0.20689655172413793,0.05555555555555555,0,0
10,5,desktop,US,2,9,13,0,0,45+,F,Japan,shoes,2,video,2.2,0.06,0.2962962962962963,0.05555555555555555,0,0
10,12,mobile,EU,5,2,16,0,0,45+,F,Japan,tech,4,video,4.8,0.06,0.4230769230769231,0.10526315789473684,0,0
10,13,mobile,EU,4,11,4,0,0,45+,F,Japan,tech,4,carousel,2.5,0.06,0.3888888888888889,0.10526315789473684,0,0
10,9,desktop,Asia,4,12,23,0,0,45+,F,Japan,tech,3,image,3.2,0.06,0.2,0.10526315789473684,0,0
10,15,mobile,US,2,3,18,0,0,45+,F,Japan,food,5,image,0.8,0.06,0.2692307692307692,0.0,0,0
10,4,mobile,US,4,2,17,0,0,45+,F,Japan,shoes,2,image,1.0,0.06,0.20689655172413793,0.05555555555555555,0,0
10,7,mobile,US,7,2,2,0,0,45+,F,Japan,shoes,2,image,1.3,0.06,0.2222222222222222,0.05555555555555555,0,0
10,10,desktop,EU,1,4,10,0,0,45+,F,Japan,tech,3,carousel,2.8,0.06,0.24242424242424243,0.10526315789473684,0,0
10,8,tablet,US,1,11,9,0,0,45+,F,Japan,tech,3,video,4.5,0.06,0.25,0.10526315789473684,0,0
10,6,mobile,US,4,9,23,0,0,45+,F,Japan,shoes,2,carousel,1.5,0.06,0.16666666666666666,0.05555555555555555,0,0
10,4,mobile,Asia,2,2,0,0,0,45+,F,Japan,shoes,2,image,1.0,0.06,0.20689655172413793,0.05555555555555555,0,0
10,8,mobile,Asia,3,11,20,0,0,45+,F,Japan,tech,3,video,4.5,0.06,0.25,0.10526315789473684,0,0
10,3,mobile,US,7,2,0,0,0,45+,F,Japan,shoes,1,carousel,1.8,0.06,0.4411764705882353,0.05555555555555555,0,0
10,7,tablet,US,2,2,10,0,0,45+,F,Japan,shoes,2,image,1.3,0.06,0.2222222222222222,0.05555555555555555,0,0
10,15,mobile,Asia,4,12,12,0,0,45+,F,Japan,food,5,image,0.8,0.06,0.2692307692307692,0.0,0,0
10,13,mobile,US,2,3,8,0,0,45+,F,Japan,tech,4,carousel,2.5,0.06,0.3888888888888889,0.10526315789473684,0,0
10,5,mobile,EU,2,11,9,0,0,45+,F,Japan,shoes,2,video,2.2,0.06,0.2962962962962963,0.05555555555555555,0,0
10,18,mobile,US,4,3,13,0,0,45+,F,Japan,food,5,image,0.9,0.06,0.20689655172413793,0.0,0,0
10,17,mobile,Asia,5,1,12,0,0,45+,F,Japan,food,5,carousel,1.2,0.06,0.25,0.0,0,0
10,12,mobile,EU,3,10,16,0,0,45+,F,Japan,tech,4,video,4.8,0.06,0.4230769230769231,0.10526315789473684,0,0
10,9,mobile,US,2,1,8,1,0,45+,F,Japan,tech,3,image,3.2,0.06,0.2,0.10526315789473684,0,0
10,17,mobile,EU,2,3,3,0,0,45+,F,Japan,food,5,carousel,1.2,0.06,0.25,0.0,0,0
10,8,mobile,Asia,6,1,7,0,0,45+,F,Japan,tech,3,video,4.5,0.06,0.25,0.10526315789473684,0,0
10,13,mobile,Asia,7,3,5,0,0,45+,F,Japan,tech,4,carousel,2.5,0.06,0.3888888888888889,0.10526315789473684,0,0
10,11,desktop,EU,5,1,22,0,0,45+,F,Japan,tech,4,image,3.5,0.06,0.2916666666666667,0.10526315789473684,0,0
10,19,mobile,EU,2,8,17,0,0,45+,F,Japan,food,5,video,1.8,0.06,0.3235294117647059,0.0,0,0
10,16,mobile,US,5,4,0,0,0,45+,F,Japan,food,5,video,1.5,0.06,0.28,0.0,0,0
10,1,mobile,EU,7,3,10,0,0,45+,F,Japan,shoes,1,image,1.2,0.06,0.35294117647058826,0.05555555555555555,0,0
10,11,mobile,US,6,3,3,0,0,45+,F,Japan,tech,4,image,3.5,0.06,0.2916666666666667,0.10526315789473684,0,0
10,12,tablet,US,6,7,18,1,0,45+,F,Japan,tech,4,video,4.8,0.06,0.4230769230769231,0.10526315789473684,0,0
10,5,tablet,EU,4,11,15,0,0,45+,F,Japan,shoes,2,video,2.2,0.06,0.2962962962962963,0.05555555555555555,0,0
10,6,desktop,EU,5,6,7,0,0,45+,F,Japan,shoes,2,carousel,1.5,0.06,0.16666666666666666,0.05555555555555555,0,0
10,6,mobile,EU,3,3,5,0,0,45+,F,Japan,shoes,2,carousel,1.5,0.06,0.16666666666666666,0.05555555555555555,0,0
10,19,mobile,Asia,5,1,5,0,0,45+,F,Japan,food,5,video,1.8,0.06,0.3235294117647059,0.0,0,0
10,20,mobile,EU,4,3,10,0,0,45+,F,Japan,food,5,carousel,1.1,0.06,0.34782608695652173,0.0,0,0
10,8,mobile,US,6,2,22,0,0,45+,F,Japan,tech,3,video,4.5,0.06,0.25,0.10526315789473684,0,0
10,11,mobile,US,2,12,2,0,0,45+,F,Japan,tech,4,image,3.5,0.06,0.2916666666666667,0.10526315789473684,0,0
10,4,desktop,US,4,12,13,0,0,45+,F,Japan,shoes,2,image,1.0,0.06,0.20689655172413793,0.05555555555555555,0,0
